toxicity,severe_toxicity,obscene,threat,insult,identity_attack
0.57674235,0.0059141857,0.028017966,0.0026934198,0.06840279,0.3347267
0.9858372,0.18192197,0.756027,0.051739678,0.6737871,0.8678916
0.8296825,0.012188212,0.060238227,0.005688404,0.16832355,0.47533008
0.9941215,0.239186,0.9201201,0.016076205,0.82661986,0.7958638
0.7598766,0.016014632,0.09232013,0.00626788,0.16333865,0.60001165
0.12994343,0.001229646,0.0028999103,0.00078711036,0.0089829285,0.05994876
0.799739,0.012492487,0.06436446,0.0063957223,0.16413853,0.5160918
0.9713684,0.113108724,0.5434913,0.025097592,0.73551863,0.849426
0.8487572,0.01691064,0.08801813,0.007195883,0.17149065,0.55835545
0.8653039,0.032468304,0.19763306,0.009019273,0.3021886,0.6896015
0.66227823,0.0046847765,0.022487514,0.0021739346,0.07884306,0.26569945
0.76121545,0.006392775,0.027046122,0.0033025383,0.07148032,0.33870164
0.762743,0.006898528,0.027847748,0.004887265,0.055340547,0.3340167
0.25520676,0.0019155352,0.0045029754,0.001507333,0.013485627,0.123007305
0.8541707,0.014845994,0.055935036,0.007968257,0.16904376,0.5824359
0.8611221,0.014811769,0.052466262,0.0063467775,0.12376952,0.5331165
0.93687904,0.026987987,0.17881244,0.007945888,0.4516405,0.6446225
0.90066844,0.025962565,0.0974964,0.009330552,0.21385917,0.68153447
0.53945184,0.0049918033,0.013655904,0.0034590585,0.045450963,0.34063587
0.298434,0.002714913,0.006096496,0.0019677072,0.014460181,0.16455689
0.4467398,0.0026939975,0.012490293,0.0020681946,0.031317268,0.17503619
0.43148032,0.0042712935,0.02217419,0.0024163015,0.036329884,0.22412826
0.8342353,0.011156737,0.03735199,0.009235805,0.088646285,0.48543444
0.79004836,0.009043001,0.0284145,0.004664837,0.091970935,0.4426013
0.06493948,0.0005176054,0.0014240579,0.0005769504,0.0021976347,0.014626229
0.0320983,0.00034788417,0.00088195316,0.00041087085,0.0013915475,0.0067501413
0.9345259,0.042626586,0.19868092,0.010654732,0.40883154,0.75683177
0.5504576,0.003234255,0.01031689,0.0035174147,0.028226865,0.2137008
0.82034254,0.01112205,0.044617776,0.0056099566,0.10518309,0.47606555
0.49307325,0.004038323,0.010199427,0.0031998465,0.02522132,0.2441145
0.8426427,0.012702982,0.040006526,0.006823729,0.11948183,0.54930717
0.9189286,0.027945856,0.17224431,0.012113344,0.266825,0.6427128
0.9038752,0.03230671,0.21745607,0.008123779,0.388679,0.67153686
0.51542383,0.0055757677,0.023107896,0.0029476464,0.044991463,0.3205894
0.9470377,0.025525095,0.14735657,0.014938635,0.41459614,0.6186177
0.46741253,0.0025844516,0.00808285,0.0028214427,0.028048446,0.17301004
0.5110038,0.0023197245,0.010271544,0.002336565,0.029011918,0.14577009
0.77172565,0.012373548,0.11341226,0.0045224964,0.16900167,0.42551786
0.1868626,0.0013405662,0.003238599,0.0018518948,0.007325906,0.06811708
0.93294245,0.04132312,0.1416727,0.012999537,0.26125535,0.7584771
0.28884038,0.001754677,0.0060466854,0.001794845,0.014748452,0.092133164
0.8815318,0.027725818,0.2470407,0.007081238,0.36679742,0.60988533
0.35079807,0.001468619,0.006156877,0.0015400493,0.01451966,0.07055126
0.827114,0.016698094,0.118992016,0.0047619203,0.28062347,0.4875015
0.63274664,0.004678606,0.01809241,0.0034686907,0.045711927,0.26672933
0.43623123,0.002663469,0.008020301,0.0020746617,0.022022417,0.17893672
0.09152626,0.0008044611,0.0020813567,0.00073843315,0.004814841,0.028889397
0.7114421,0.0053108395,0.027281154,0.0026959737,0.09367695,0.2625583
0.29338658,0.001491557,0.006103949,0.0013775969,0.011815436,0.08535491
0.9502506,0.068677075,0.36844698,0.01556423,0.5695049,0.81874377
0.43354362,0.0033624617,0.017765498,0.0026027546,0.027529867,0.15022174
0.64655256,0.004104236,0.010037428,0.0056445813,0.0316704,0.25379625
0.20859957,0.00093802897,0.0024860543,0.0011229803,0.0072008134,0.050803993
0.64706093,0.006696479,0.034073737,0.0036421502,0.08451155,0.36038122
0.86596984,0.01742396,0.09610901,0.009345051,0.22368345,0.5649852
0.9430487,0.036063783,0.15509304,0.009353624,0.35757542,0.70264715
0.32872418,0.002324196,0.006444282,0.0020838282,0.017042026,0.1654355
0.8704653,0.04391046,0.48847845,0.009780818,0.5751972,0.5122075
0.83877534,0.010976817,0.24209474,0.0062693204,0.08361989,0.17498623
0.5077629,0.0052746823,0.021296643,0.0028928968,0.045617487,0.26105666
0.844853,0.013448079,0.050744113,0.006504713,0.16046903,0.5589189
0.6904003,0.002886091,0.015879894,0.0018040746,0.09394574,0.18457332
0.7498001,0.0068599465,0.036342364,0.0031921873,0.115801156,0.3936815
0.8778919,0.02456702,0.117214136,0.008574112,0.26174086,0.6965389
0.928444,0.042066403,0.27749264,0.009193512,0.4763351,0.7459475
0.996093,0.3153785,0.9597763,0.015778694,0.88155884,0.77047676
0.78361714,0.016728688,0.14555584,0.0083184885,0.19199562,0.49583253
0.5938024,0.0030915637,0.008781616,0.0026335444,0.029485567,0.19667336
0.94770235,0.051901024,0.74131256,0.007338779,0.5063018,0.44401875
0.9987658,0.58524954,0.99221605,0.021235209,0.94598085,0.637693
0.45194596,0.0016158666,0.009209183,0.0013245165,0.029158652,0.08934474
0.9170091,0.021975083,0.13193652,0.0075570447,0.24367332,0.5811145
0.8825231,0.019923639,0.103770375,0.006901838,0.19195373,0.5747312
0.37385115,0.0032291983,0.009256449,0.0021008344,0.022176482,0.20258169
0.91983086,0.021626923,0.0755708,0.008586269,0.19537674,0.6192961
0.4257141,0.0018944552,0.0074459263,0.0017802912,0.021307215,0.11246738
0.9504768,0.049474355,0.28526452,0.01248309,0.46789497,0.7584089
0.8673165,0.017987957,0.054891348,0.0070888624,0.19137654,0.62748545
0.5516411,0.0026998627,0.009593455,0.0021305974,0.03596952,0.1738704
0.06762216,0.0006224488,0.0014558648,0.0005540232,0.0041219774,0.021814078
0.4689568,0.0026446672,0.0116089005,0.0029177135,0.021683363,0.14828663
0.79945624,0.0117727155,0.039408326,0.005133558,0.11774002,0.5261846
0.7283252,0.0076952865,0.040746197,0.0040867324,0.095455736,0.41079292
0.98705924,0.15646459,0.9191602,0.011689483,0.75777733,0.6075213
0.7558942,0.00829283,0.026913121,0.00444419,0.07799508,0.429089
0.44028318,0.0019232514,0.0047521726,0.0021951934,0.01686942,0.11788582
0.35738438,0.002233016,0.0069894907,0.001792987,0.015649531,0.13700303
0.63984406,0.008276109,0.028700152,0.003832296,0.08145878,0.42707247
0.8712299,0.020712702,0.11921743,0.007208099,0.23302007,0.590065
0.39470372,0.0032966358,0.007960116,0.0025807444,0.022929499,0.21552286
0.7902853,0.00736233,0.031216694,0.0062772366,0.1054565,0.39170513
0.24116072,0.00089146645,0.0029464273,0.0011371472,0.008800372,0.045213122
0.6071577,0.0043247906,0.030698096,0.0025427663,0.06352404,0.20396887
0.7053242,0.007381301,0.028346386,0.0040856535,0.07569183,0.395871
0.9560412,0.0667008,0.40577954,0.013378989,0.5720621,0.7852458
0.16170461,0.0014460235,0.005139433,0.0010457295,0.012159381,0.07506742
0.8049896,0.01189363,0.033541586,0.0057334723,0.10763991,0.5227389
0.5894967,0.006661165,0.022288663,0.00340188,0.06483336,0.38263354
0.84026355,0.018362701,0.19720833,0.005686446,0.28335872,0.48805344
0.9840395,0.09277985,0.6519701,0.01763696,0.7679763,0.765226
0.96428704,0.11753655,0.77101845,0.010518699,0.81873816,0.6885626
0.97321135,0.0817537,0.33702874,0.01488231,0.47584474,0.80257374
0.40668836,0.0062762396,0.020619968,0.0029356692,0.043059114,0.33820015
0.92482656,0.029118292,0.09076084,0.014961739,0.27483726,0.7325618
0.14210704,0.0007480055,0.0017389123,0.0010387884,0.007142083,0.030375099
0.99713767,0.28729156,0.9516652,0.01110527,0.9529939,0.7360882
0.9313074,0.026359268,0.18606108,0.006535521,0.4070675,0.62302876
0.8944882,0.02739422,0.13216504,0.009660194,0.26832157,0.72661287
0.82172465,0.01865247,0.09437426,0.0074673556,0.19101194,0.63754004
0.931339,0.03541718,0.25634664,0.014042207,0.36978337,0.5925364
0.60915947,0.0047451863,0.020569703,0.0028852469,0.051610783,0.27761844
0.19963025,0.0024673808,0.006633017,0.0014311587,0.020637562,0.13065337
0.20051816,0.0009883139,0.0035456894,0.0009922893,0.008226214,0.04259736
0.73296124,0.010827555,0.056378048,0.0041103335,0.14002252,0.48603374
0.97992605,0.118866354,0.8374878,0.012643365,0.71350044,0.67774487
0.8206522,0.0099578705,0.041193295,0.0045532556,0.09751914,0.43458328
0.84312975,0.009895008,0.06580094,0.005145112,0.14623293,0.4149451
0.88344043,0.031294465,0.1780643,0.0090163,0.38545862,0.6935134
0.98918694,0.15672775,0.9043975,0.010009733,0.77373123,0.671717
0.32528937,0.0009526082,0.0045768507,0.0015286752,0.008961962,0.043179344
0.8195971,0.023826715,0.1645354,0.0070010168,0.31210726,0.5935228
0.99521196,0.2884417,0.91802484,0.026190938,0.88961756,0.85914505
0.066791475,0.00067700224,0.0011617872,0.000793292,0.0031436726,0.02431131
0.9261255,0.027483013,0.15172018,0.008362063,0.27079618,0.67293155
0.796611,0.015110646,0.07506385,0.0048509496,0.17676662,0.54241234
0.70534045,0.009175538,0.032083437,0.0053976947,0.08110683,0.4697294
0.9101841,0.028401537,0.11594764,0.015242321,0.21978289,0.7111429
0.82311314,0.010879392,0.039480004,0.0044270665,0.11669184,0.4773873
0.64212275,0.007704121,0.027863508,0.0061729075,0.032278396,0.34353906
0.7783694,0.0049101356,0.038755625,0.003643014,0.06547438,0.24424386
0.25259554,0.0012866687,0.0075521073,0.001082871,0.013281646,0.05623065
0.13442832,0.0011617634,0.008160204,0.0006853284,0.010631138,0.03834204
0.82365596,0.01598035,0.11069216,0.009359524,0.12660526,0.49360687
0.6706154,0.0069746356,0.025360525,0.0037299532,0.047855068,0.35747078
0.5676097,0.0069932938,0.029636838,0.0029079637,0.07107386,0.35308164
0.8663343,0.027336104,0.15339497,0.010845328,0.22051793,0.6539429
0.8577,0.01874189,0.10233819,0.0063861664,0.18030195,0.60044587
0.9271575,0.033048745,0.12928294,0.011042111,0.20579089,0.6883389
0.9530499,0.05039755,0.38752294,0.012182508,0.37895077,0.7340897
0.3943812,0.004493215,0.01618268,0.0033517773,0.026098177,0.2562849
0.44321305,0.002047896,0.008140144,0.0014672183,0.016318047,0.11631265
0.9410202,0.05867076,0.38982388,0.043961078,0.44191635,0.7554055
0.93362814,0.04018071,0.20320256,0.010607938,0.39334613,0.70108396
0.9113347,0.022091346,0.15443331,0.007940852,0.29241368,0.53401166
0.97172314,0.10716959,0.5139703,0.018093375,0.68754184,0.8571764
0.8639008,0.012348411,0.07555714,0.005404462,0.26279435,0.42356503
0.97236574,0.14481428,0.75770897,0.05185747,0.7047525,0.7705224
0.9968195,0.40212125,0.9700767,0.017701624,0.92461455,0.80444163
0.66489553,0.009311381,0.038082253,0.0042000595,0.09281945,0.44873926
0.004052656,0.00011757954,0.00020217955,0.00013673601,0.0002915621,0.000526935
0.48303378,0.0017675675,0.008369148,0.0013256668,0.040389825,0.101054765
0.8309106,0.011365239,0.33838305,0.0037251047,0.21922028,0.13378733
0.014818515,0.00011234964,0.0003405676,0.00016929432,0.0005512281,0.000597746
0.9552737,0.0758766,0.76945317,0.010450756,0.6862775,0.5584584
0.14388813,0.0006780338,0.0036378736,0.00059765286,0.008673275,0.021248894
0.9281641,0.03269005,0.20125143,0.009060622,0.38026446,0.6524986
0.037949163,0.00015260965,0.00048664326,0.00027007924,0.0010836145,0.001513749
0.10797064,0.0008234014,0.0017758504,0.0007650174,0.0052040922,0.03277112
0.900656,0.0098366765,0.088449225,0.008589712,0.18716338,0.2587581
0.86072254,0.01877054,0.10750869,0.0061764014,0.1961645,0.5643345
0.41717657,0.0012090378,0.008709515,0.0012419447,0.025674494,0.055336922
0.89834327,0.033549935,0.25375155,0.007724365,0.31943086,0.61419356
0.24140696,0.00084014656,0.0056493822,0.001082838,0.008105207,0.031820446
0.54954445,0.0035271102,0.009319108,0.0025587622,0.026144374,0.20097634
0.8425032,0.017386511,0.15881287,0.005472894,0.1985543,0.43437713
0.4329724,0.0018346861,0.0046071988,0.002347209,0.013372085,0.092410296
0.9950028,0.31783172,0.95041543,0.020551987,0.8639246,0.81170106
0.5055879,0.005434575,0.019353176,0.0026909348,0.04608187,0.3117061
0.8771888,0.02112966,0.12086582,0.009405963,0.20002432,0.63802874
0.95986897,0.08127877,0.5174013,0.01362179,0.57696444,0.80001867
0.81903017,0.011249773,0.05217702,0.0044292505,0.13196087,0.46219474
0.25863877,0.00096877496,0.007452065,0.0010056396,0.0123940585,0.035752468
0.8510122,0.018638445,0.11717475,0.0076832147,0.25237274,0.60850567
0.031981576,0.00015930075,0.00065166276,0.00028541317,0.00097378495,0.0012707012
0.01778203,0.0001058984,0.00074269116,0.00014558496,0.00080220593,0.00034898965
0.18808194,0.0007155174,0.0054424955,0.0007270305,0.009748364,0.021103121
0.50491023,0.0054645897,0.01350694,0.0034647041,0.04164824,0.3242084
0.16973117,0.0017186692,0.0065475227,0.0012176665,0.011254766,0.08509459
0.47903335,0.0059009623,0.028172866,0.0032298968,0.063052945,0.3179564
0.060228083,0.00015737937,0.002435707,0.00026328425,0.0014472599,0.00044249804
0.48157263,0.0012959272,0.02324745,0.001225194,0.015320886,0.020013362
0.030945802,0.00021980515,0.0005506192,0.00031424526,0.0014013535,0.0029123665
0.24683507,0.0005576794,0.00472032,0.0006694471,0.008463907,0.013464278
0.8926074,0.022494936,0.13869552,0.0069588413,0.25330794,0.6261484
0.8096482,0.013258364,0.07207954,0.0051734755,0.13948093,0.52408844
0.86545473,0.01501989,0.09876013,0.00544445,0.1862457,0.5218974
0.63787436,0.0045866,0.023641478,0.0033558924,0.048517406,0.26005378
0.18496598,0.00051720446,0.004252448,0.00052511663,0.008770234,0.012964467
0.51076585,0.0037395481,0.016544765,0.0018530268,0.042768322,0.20686159
0.3517495,0.002830673,0.010361035,0.0017706923,0.022774683,0.16908446
0.8645331,0.020414235,0.14069788,0.0067374287,0.23639947,0.6111472
0.90010774,0.01281897,0.12101681,0.0032455656,0.42068148,0.36658666
0.9512998,0.049170732,0.20244332,0.01152326,0.3939414,0.7634598
0.89473176,0.026467409,0.11824199,0.0077232025,0.2579042,0.66258454
0.56650627,0.007393059,0.039383877,0.0032948188,0.08087998,0.3769988
0.6020967,0.005401451,0.026035752,0.0030951165,0.06395803,0.333752
0.75823903,0.02236707,0.3311395,0.00731336,0.3208709,0.40951115
0.8634908,0.014328644,0.07626014,0.0065472187,0.11146675,0.48626602
0.96441746,0.024740912,0.55337197,0.0037268358,0.5797475,0.23154959
0.2543369,0.0007469542,0.0027724523,0.0008798346,0.014982054,0.031667158
0.81448126,0.014497829,0.05836202,0.005478022,0.20831673,0.54161745
0.6977492,0.005576709,0.021314057,0.0038632995,0.057533305,0.31947234
0.06454428,0.00038324247,0.0010335787,0.0005984061,0.0020096926,0.008554156
0.43785417,0.0030977877,0.010451111,0.0019674327,0.028941467,0.207465
0.57278186,0.004936554,0.021116225,0.0031533062,0.045199405,0.26417682
0.943742,0.034705125,0.2066101,0.009171698,0.34366888,0.6643707
0.98853356,0.09265518,0.9279209,0.007345295,0.5523809,0.15505172
0.22688127,0.0019435198,0.0061087534,0.0015795587,0.014916428,0.12407812
0.97465026,0.14952096,0.7972604,0.020843985,0.7651443,0.8030088
0.5547415,0.0014064272,0.010722748,0.0019978306,0.013032469,0.039440643
0.037719168,0.00023781502,0.00073586626,0.00030068372,0.0017000838,0.0035243325
0.9563076,0.070470184,0.41712394,0.0135208545,0.55782884,0.81728864
0.2696067,0.0029125132,0.006850412,0.0018741925,0.01466455,0.17517976
0.0029656035,0.000112249305,0.00025679285,0.00010796603,0.00026579734,0.00031661073
0.8277192,0.017769834,0.13274565,0.005212141,0.22217971,0.5376896
0.5192444,0.0045594065,0.014100397,0.00358816,0.026678013,0.2564051
0.7535782,0.0087354565,0.039795186,0.0042956155,0.09175299,0.4625265
0.21711141,0.0018038034,0.006703851,0.0014863705,0.009914934,0.10332397
0.90495265,0.020559648,0.10997598,0.007165143,0.19521052,0.58837193
0.8330299,0.013544146,0.099923566,0.0056715887,0.17150834,0.5086483
0.9044982,0.025930667,0.1759964,0.006907605,0.4715965,0.6363316
0.60674644,0.008577858,0.035380155,0.0037661009,0.08778527,0.4208415
0.64853334,0.0077469586,0.03001273,0.0043816916,0.05703347,0.4100871
0.9489619,0.062056214,0.4288667,0.013106991,0.5669529,0.7553179
0.9318129,0.034334153,0.1457942,0.008818471,0.32601303,0.7120067
0.97331285,0.086552866,0.31511593,0.014717851,0.5867816,0.83469003
0.82118577,0.016741768,0.11586126,0.0061994055,0.22627626,0.5493995
0.85936105,0.017698897,0.1099834,0.00719822,0.16543584,0.5747481
0.933757,0.045335017,0.28210145,0.012289928,0.4951221,0.75047505
0.04378277,0.0002212598,0.0009880023,0.00026668195,0.0020459848,0.0030907968
0.3469843,0.003198443,0.022084637,0.0018603969,0.03187562,0.13713126
0.8020542,0.014621056,0.10860245,0.004453867,0.23312439,0.47237942
0.54169697,0.00661221,0.022156488,0.0033746455,0.05330118,0.36659458
0.010619239,0.00010535992,0.00034094983,0.00015555193,0.00046927814,0.00042825742
0.7705802,0.007858309,0.03297331,0.0052994736,0.0800321,0.39881968
0.02212354,0.00012850019,0.00049576344,0.0002288874,0.00075089367,0.0008417146
0.6925288,0.009073004,0.05604129,0.0041369474,0.100152,0.41032684
0.30379274,0.002808633,0.007399879,0.0019507479,0.014474486,0.16980055
0.96593684,0.12572384,0.79857236,0.019514112,0.61629605,0.6560563
0.110626206,0.0011300165,0.0025488883,0.0010179557,0.0058617946,0.055379145
0.99721247,0.4219699,0.97091156,0.025342215,0.93051773,0.83686435
0.6382601,0.009248021,0.046969082,0.006146193,0.07641245,0.4210859
0.7462027,0.007948192,0.07102773,0.003622713,0.13393113,0.37916133
0.60137814,0.0070116096,0.022744631,0.0046261554,0.053965516,0.37809658
0.8642584,0.022767296,0.13310304,0.0083703,0.24533881,0.6401407
0.97950053,0.12191519,0.7875953,0.020124001,0.7028045,0.74214125
0.9563657,0.05202002,0.26824108,0.012117201,0.4443363,0.7409319
0.9972584,0.40925765,0.96965975,0.023240356,0.94411224,0.8204191
0.24076779,0.0013805315,0.003568857,0.0017507817,0.007569547,0.07722064
0.12330042,0.0012460295,0.003104395,0.0009721701,0.005894985,0.050851848
0.9942749,0.22544926,0.9381628,0.012678247,0.88185084,0.711826
0.96470106,0.052692298,0.20649566,0.010369962,0.5080645,0.76225746
0.8552592,0.018113734,0.07641625,0.006390997,0.2096456,0.5996139
0.31864104,0.0021874697,0.0088463845,0.001357918,0.015406415,0.123183124
0.9362029,0.029614002,0.24562125,0.0077036764,0.42033756,0.6683525
0.70277536,0.008821163,0.0317179,0.003999501,0.08175605,0.44638017
0.99561924,0.35882193,0.93296546,0.021986293,0.9019908,0.8379428
0.97547466,0.15027207,0.7523749,0.011418301,0.78558046,0.7675276
0.14844471,0.0007575752,0.0025803496,0.0007103064,0.006501044,0.025780443
0.84454167,0.009866393,0.14679234,0.0044340556,0.19946855,0.26549554
0.6206625,0.004699735,0.019661358,0.0028951562,0.044893865,0.26184496
0.9922559,0.24682295,0.94472945,0.014830944,0.8443534,0.7054424
0.36564824,0.0018996196,0.009418198,0.001478744,0.02141587,0.10980546
0.8974718,0.020205695,0.094649896,0.008437334,0.17015293,0.5545734
0.31272018,0.0018915038,0.005736469,0.0015049451,0.017239667,0.12044845
0.9785994,0.16962935,0.8548128,0.018779088,0.6740705,0.7158364
0.8350567,0.014456525,0.1001847,0.008154591,0.104796454,0.46384946
0.26757175,0.0012750712,0.005288079,0.0011029552,0.014862421,0.07562347
0.8908852,0.01868308,0.09965574,0.0068590306,0.19596781,0.54180616
0.9379694,0.052316174,0.27740082,0.01020482,0.46363938,0.73337376
0.87891406,0.020016696,0.08588209,0.008218395,0.16410597,0.5902281
0.015038681,0.000118873526,0.00037267324,0.00016393156,0.0006784096,0.00065034744
0.3516359,0.003167626,0.011162179,0.0022436834,0.025801765,0.15344642
0.71494037,0.010668877,0.058589477,0.0041955267,0.12066388,0.46042594
0.4987845,0.005826176,0.02084399,0.0028571386,0.057558335,0.33790946
0.7850614,0.015528382,0.09067712,0.005518041,0.1785019,0.55040234
0.946827,0.045500256,0.3392056,0.011540202,0.5216193,0.7254724
0.41168216,0.0016612135,0.004602399,0.001888432,0.017799646,0.10651097
0.52108413,0.0044943416,0.016197834,0.0031960676,0.034274403,0.28545508
0.90602255,0.021633668,0.0921942,0.008334178,0.19056816,0.6243899
0.89578784,0.022245118,0.24639861,0.0048816195,0.38922253,0.5259633
0.93947613,0.044785585,0.3140502,0.009549842,0.5125669,0.7066114
0.24058685,0.0017000628,0.0042972798,0.0012952695,0.013084287,0.09254588
0.3850777,0.0035610602,0.015715912,0.0025169835,0.028146824,0.20778531
0.91749436,0.039400883,0.35631764,0.010113418,0.42270595,0.6572097
0.09845882,0.0006395558,0.002066758,0.0007973927,0.0032904013,0.021321617
0.9731407,0.08327853,0.35020992,0.014104161,0.54776126,0.80871266
0.8248277,0.013425469,0.044550516,0.006219253,0.13344726,0.5733468
0.46685088,0.003973506,0.012389355,0.0027215367,0.030254515,0.24537513
0.89522934,0.019934088,0.09165137,0.008529874,0.16868275,0.5548865
0.49229845,0.0024253412,0.0117908865,0.0020710474,0.025757119,0.13618961
0.94663876,0.03505399,0.1766769,0.008381603,0.435325,0.67083627
0.7658584,0.011490912,0.057491098,0.0041345726,0.15895887,0.49068108
0.9958514,0.34196782,0.96667653,0.017886084,0.87951386,0.77463824
0.7592956,0.0083013475,0.061098933,0.0040382235,0.09247657,0.37066543
0.98320216,0.2000205,0.8681368,0.034841835,0.8187616,0.8050902
0.9293351,0.03827173,0.18659966,0.008765161,0.3578175,0.7086146
0.7910756,0.012926781,0.06477489,0.005785261,0.13656001,0.54288983
0.96531194,0.08677567,0.5280523,0.049085155,0.5174027,0.77562666
0.7981709,0.019787822,0.105189756,0.007031351,0.17685899,0.64311266
0.6354659,0.0067588743,0.04821306,0.0031556033,0.082371585,0.3224507
0.3830536,0.00300079,0.00828811,0.0020797926,0.02312102,0.19718257
0.13414541,0.0013776617,0.004137855,0.0013270898,0.0071920883,0.06775389
0.45192444,0.0032398938,0.017034352,0.0021571221,0.04417179,0.19222683
0.4333304,0.0055968417,0.017928062,0.0030449906,0.04229645,0.32357493
0.15736833,0.0010661117,0.0033611532,0.0010852008,0.0066819647,0.054583613
0.58364004,0.00766507,0.030974887,0.0044413027,0.060480613,0.43424147
0.7889261,0.013393618,0.07984617,0.004252107,0.17373139,0.5217897
0.63837165,0.0075694136,0.0345836,0.0033084042,0.07620786,0.3863324
0.19319275,0.001975381,0.00445602,0.0017013653,0.008945582,0.11434156
0.5624799,0.004750583,0.027990488,0.0021904786,0.056502488,0.2291339
0.104656786,0.001035512,0.0027562077,0.0010386221,0.006079081,0.045380563
0.7099287,0.008710232,0.0351203,0.00508469,0.0883029,0.4462204
0.15136877,0.0020754721,0.0047432096,0.0015629499,0.008848865,0.09030066
0.8764799,0.012337396,0.05998676,0.006468924,0.14212836,0.50689137
0.25798047,0.0026995414,0.007833484,0.0020122326,0.020418875,0.15047888
0.25798047,0.0026995414,0.007833484,0.0020122326,0.020418875,0.15047888
0.9224344,0.036575984,0.28614822,0.0112240305,0.4529888,0.671293
0.8322578,0.02234259,0.12338774,0.006920394,0.2535294,0.6186585
0.9925781,0.35430607,0.9035534,0.18826222,0.84154594,0.895554
0.94913363,0.051447287,0.29736176,0.014285599,0.47480357,0.76731193
0.9671477,0.06645257,0.4392948,0.016730554,0.45191598,0.7086725
0.8738504,0.023656728,0.13441953,0.009783978,0.19501923,0.6614009
0.8003125,0.015726898,0.07926127,0.0051708547,0.18439463,0.56482893
0.97291577,0.118702956,0.5967322,0.017100027,0.72240984,0.8431977
0.93315554,0.051365055,0.37759778,0.009897354,0.51525664,0.72263217
0.9819317,0.120811604,0.50504905,0.025107535,0.69702154,0.8316179
0.8949795,0.035867304,0.22434452,0.009710329,0.34144673,0.70846516
0.9314287,0.03462997,0.2956986,0.010577718,0.43955308,0.6444638
0.9202763,0.045810286,0.2534074,0.011039055,0.3905143,0.7847968
0.9226916,0.048848294,0.31961164,0.011036713,0.53642625,0.73116016
0.9846213,0.14104559,0.8305232,0.013332886,0.7879724,0.741409
0.9636802,0.0667569,0.34703645,0.0887272,0.35312104,0.6644723
0.6765955,0.00824726,0.045064792,0.0042700544,0.09532148,0.4024349
0.8019788,0.016820112,0.094088696,0.0059209424,0.19628324,0.59019315
0.2547271,0.0018632574,0.010479964,0.0014467211,0.021223037,0.0985773
0.4830287,0.006095314,0.03530918,0.0041579693,0.04662154,0.28816664
0.67273194,0.009646599,0.04744948,0.0034166374,0.103605606,0.44449908
0.41508487,0.003632965,0.01875784,0.001830759,0.05647874,0.1857718
0.94318426,0.051436216,0.30812553,0.012424406,0.46644747,0.7770861
0.71756184,0.0072674276,0.028174639,0.0039479486,0.088067904,0.3713043
0.9550342,0.0762744,0.3201256,0.015558833,0.5222377,0.80671954
0.37429005,0.0037719733,0.020296594,0.0020689277,0.035772923,0.18696831
0.64125896,0.0054275123,0.022185981,0.0033610957,0.060631193,0.31834662
0.98371094,0.16596054,0.8090446,0.022717562,0.68368924,0.8431571
0.9965115,0.40253893,0.96569043,0.028745899,0.91538155,0.84292156
0.854128,0.031778652,0.12559322,0.013071972,0.2484381,0.7499168
0.5400064,0.0065277233,0.029109247,0.003341093,0.066262186,0.31867054
0.38370284,0.0044968426,0.018057613,0.0025489272,0.03301351,0.26108387
0.42292306,0.0028672104,0.01665341,0.0022223948,0.027999694,0.16225404
0.8984815,0.031395175,0.13398181,0.016027095,0.25923353,0.7386779
0.2928574,0.0014364142,0.01140687,0.001280112,0.017607663,0.03757392
0.88086003,0.025994776,0.13876781,0.0062923254,0.361996,0.64668393
0.7299422,0.007688346,0.041843154,0.004048937,0.12957063,0.38664144
0.81441224,0.023634177,0.07289636,0.0407979,0.12013664,0.6508186
0.8308932,0.013826188,0.10490604,0.007596539,0.16747575,0.44261202
0.2320571,0.0011520062,0.00359086,0.0012390056,0.010328338,0.06801117
0.2724623,0.002819813,0.009753655,0.00318686,0.010255966,0.14602472
0.786973,0.012572772,0.1586353,0.005676902,0.10346465,0.33758435
0.8501172,0.018614039,0.105424136,0.0068558706,0.23970845,0.6182202
0.8548734,0.01312505,0.07507966,0.0047891564,0.19086933,0.50881004
0.9076905,0.028029207,0.15353437,0.0075204577,0.32847127,0.6115418
0.9489116,0.083922304,0.45963353,0.016199086,0.644248,0.82471067
0.6382919,0.006930061,0.01980109,0.0048920354,0.06005639,0.40148568
0.98562247,0.16635284,0.7016036,0.020688392,0.8653356,0.8695026
0.54569626,0.002165658,0.024933413,0.0020557411,0.049962588,0.09207734
0.8883164,0.024989886,0.11371386,0.010237426,0.29362532,0.6911327
0.7588876,0.011489375,0.052259978,0.0061951447,0.12562424,0.46869072
0.6902709,0.009554335,0.043109715,0.0037720306,0.12132455,0.4399416
0.9746528,0.06428821,0.5462503,0.007285501,0.81349117,0.678492
0.9392174,0.067875616,0.43978083,0.013898673,0.616655,0.68720967
0.9769035,0.120317824,0.38899353,0.022687351,0.61047894,0.8713595
0.061933402,0.0009403595,0.0025064764,0.00096687453,0.002721872,0.030876113
0.90841705,0.033942334,0.13042293,0.01390744,0.2719096,0.7442328
0.9880525,0.23197769,0.9103772,0.1811746,0.7442293,0.6959708
0.98995614,0.24912521,0.91661096,0.022014577,0.82084894,0.8045187
0.9702405,0.0790374,0.43880963,0.015246745,0.6949077,0.8110878
0.87340504,0.023352532,0.15803905,0.008212264,0.26710194,0.5899589
